row,sunny,burger,extra
25447,1,4,4
25448,1,2,4
25449,0,3,2
25450,0,3,3
25451,0,1,0
25452,1,2,0
25453,0,3,4
25454,0,4,1
25455,1,2,4
25456,1,2,4
25457,0,0,0
25458,0,1,0
25459,1,1,4
25460,1,0,4
25461,1,4,4
25462,1,2,4
25463,0,0,2
25464,0,3,2
25465,0,1,1
25466,0,3,2
25467,0,3,4
25468,0,2,2
25469,0,3,2
25470,0,1,1
25471,0,1,3
25472,1,3,4
25473,0,0,3
25474,0,4,1
25475,0,4,1
25476,0,4,1
25477,0,2,2
25478,0,4,1
25479,0,4,1
25480,1,3,4
25481,0,4,1
25482,0,0,3
25483,0,0,0
25484,0,1,2
25485,1,4,4
25486,0,4,1
25487,1,4,4
25488,0,4,1
25489,0,4,1
25490,1,3,4
25491,1,4,4
25492,1,1,2
25493,0,4,1
25494,0,4,1
25495,1,1,4
25496,0,0,0
25497,0,4,1
25498,1,4,4
25499,0,4,0
25500,0,2,2
25501,0,0,3
25502,0,2,2
25503,0,4,4
25504,1,1,4
25505,0,2,2
25506,0,4,3
25507,0,1,0
25508,0,0,3
25509,0,1,0
25510,0,2,0
25511,0,0,3
25512,0,0,3
25513,0,0,3
25514,1,4,4
25515,0,1,0
25516,0,0,3
25517,0,1,0
25518,0,3,2
25519,1,0,4
25520,0,4,1
25521,0,1,2
25522,0,0,3
25523,0,3,2
25524,0,0,3
25525,0,1,0
25526,1,4,2
25527,0,2,2
25528,0,2,2
25529,0,4,4
25530,0,0,3
25531,0,0,3
25532,0,2,4
25533,0,0,3
25534,1,4,4
25535,0,4,3
25536,1,4,4
25537,0,2,2
25538,1,0,4
25539,0,4,1
25540,0,1,2
25541,1,4,4
25542,0,1,0
25543,0,4,1
25544,0,2,0
25545,0,3,4
25546,0,4,3
25547,0,0,0
25548,0,3,3
25549,1,3,4
25550,1,3,4
25551,1,1,4
25552,0,0,1
25553,0,4,1
25554,1,4,4
25555,0,4,1
25556,0,0,1
25557,0,2,2
25558,0,4,2
25559,0,2,2
25560,0,4,1
25561,0,4,1
25562,0,2,2
25563,1,1,4
25564,1,4,3
25565,0,4,3
25566,0,0,3
25567,0,4,1
25568,0,4,3
25569,1,0,3
25570,0,4,1
25571,0,1,0
25572,1,4,4
25573,0,2,2
25574,0,4,1
25575,0,4,1
25576,1,4,4
25577,1,0,4
25578,0,4,1
25579,0,3,2
25580,1,4,3
25581,0,0,3
25582,1,1,4
25583,0,0,3
25584,0,4,1
25585,0,1,2
25586,0,4,3
25587,0,3,2
25588,0,4,1
25589,1,1,4
25590,1,4,4
25591,0,4,1
25592,1,1,2
25593,0,1,3
25594,0,4,1
25595,1,1,4
25596,0,3,3
25597,0,0,3
25598,0,1,1
25599,0,4,1
25600,1,1,4
25601,0,4,0
25602,0,4,1
25603,0,1,2
25604,0,4,1
25605,0,3,3
25606,0,4,1
25607,0,4,0
25608,0,4,1
25609,0,0,2
25610,0,4,2
25611,0,3,0
25612,0,1,0
25613,0,3,2
25614,0,0,3
25615,0,0,3
25616,0,4,1
25617,0,2,2
25618,0,1,2
25619,0,0,0
25620,1,4,3
25621,0,4,3
25622,0,2,2
25623,1,1,4
25624,0,4,1
25625,0,0,1
25626,0,4,3
25627,0,0,3
25628,0,4,1
25629,0,4,3
25630,0,0,3
25631,0,4,1
25632,0,1,0
25633,0,1,0
25634,1,4,4
25635,1,1,4
25636,0,1,0
25637,0,2,2
25638,0,1,0
25639,0,4,2
25640,0,2,2
25641,0,4,3
25642,1,0,1
25643,0,0,3
25644,0,4,0
25645,0,3,0
25646,0,4,3
25647,0,4,3
25648,0,4,1
25649,0,4,0
25650,0,4,3
25651,0,2,2
25652,0,3,3
25653,0,2,2
25654,0,4,3
25655,0,4,1
25656,0,3,2
25657,0,4,0
25658,0,3,3
25659,0,2,2
25660,0,2,0
25661,1,4,4
25662,0,0,3
25663,0,4,0
25664,0,0,3
25665,0,2,2
25666,0,0,0
25667,0,4,1
25668,0,4,1
25669,0,1,0
25670,0,0,3
25671,1,0,4
25672,0,1,1
25673,0,4,1
25674,1,4,2
25675,0,4,2
25676,1,4,2
25677,0,4,1
25678,0,4,1
25679,0,4,3
25680,0,1,0
25681,0,4,1
25682,1,4,4
25683,0,4,0
25684,0,2,2
25685,0,1,0
25686,0,4,1
25687,0,4,1
25688,0,4,1
25689,0,4,1
25690,1,4,4
25691,0,1,1
25692,0,0,3
25693,0,3,2
25694,1,4,4
25695,0,3,2
25696,0,1,0
25697,0,1,0
25698,0,4,1
25699,0,4,0
25700,0,1,0
25701,0,1,0
25702,0,4,1
25703,1,4,4
25704,1,0,4
25705,0,2,2
25706,1,4,4
25707,1,4,4
25708,0,0,3
25709,0,0,3
25710,0,4,3
25711,0,4,2
25712,0,1,0
25713,0,0,3
25714,0,0,3
25715,0,4,3
25716,0,4,1
25717,0,1,0
25718,0,1,0
25719,0,2,0
25720,0,4,2
25721,0,3,2
25722,0,4,0
25723,0,4,1
25724,1,1,4
25725,0,4,1
25726,0,4,1
25727,0,2,2
25728,0,4,1
25729,0,1,0
25730,0,0,3
25731,0,2,3
25732,0,1,0
25733,0,1,0
25734,1,3,4
25735,0,2,2
25736,0,1,0
25737,0,4,0
25738,0,4,0
25739,0,4,0
25740,0,2,1
25741,1,4,4
25742,0,3,4
25743,0,4,1
25744,0,3,3
25745,0,1,0
25746,0,3,2
25747,0,2,0
25748,1,4,4
25749,0,0,1
25750,0,4,1
25751,0,1,0
25752,0,4,0
25753,1,0,1
25754,0,4,1
25755,0,0,3
25756,1,3,4
25757,0,0,3
25758,1,4,4
25759,0,4,1
25760,1,2,4
25761,0,0,3
25762,0,4,1
25763,1,3,0
25764,0,4,1
25765,1,4,4
25766,0,4,0
25767,1,1,4
25768,0,4,1
25769,1,4,4
25770,1,3,4
25771,1,4,4
25772,0,4,1
25773,0,4,1
25774,0,4,1
25775,0,2,2
25776,0,0,3
25777,0,0,3
25778,1,1,4
25779,0,1,0
25780,0,4,1
25781,0,4,1
25782,1,1,0
25783,0,4,4
25784,0,3,2
25785,0,0,0
25786,0,1,0
25787,0,0,2
25788,0,0,3
25789,0,2,2
25790,0,0,1
25791,0,0,3
25792,1,0,4
25793,0,0,3
25794,1,1,4
25795,0,2,0
25796,0,1,0
25797,1,1,4
25798,0,0,3
25799,0,3,2
25800,0,4,1
25801,0,1,0
25802,1,0,4
25803,0,1,0
25804,0,0,3
25805,0,0,0
25806,0,4,1
25807,1,0,4
25808,0,3,0
25809,0,1,0
25810,0,4,1
25811,0,4,1
25812,0,3,2
25813,1,4,4
25814,0,4,2
25815,0,0,1
25816,0,2,2
25817,0,4,1
25818,0,0,3
25819,0,4,1
25820,0,4,1
25821,1,0,3
25822,1,0,4
25823,0,4,1
25824,0,4,1
25825,0,1,1
25826,0,4,1
25827,1,4,4
25828,0,4,2
25829,0,0,3
25830,0,2,2
25831,0,0,3
25832,1,1,4
25833,0,4,3
25834,0,1,0
25835,0,3,1
25836,0,1,3
25837,0,0,3
25838,0,4,0
25839,0,1,0
25840,0,1,2
25841,0,0,3
25842,0,1,0
25843,0,2,0
25844,0,2,2
25845,0,4,3
25846,0,3,0
25847,1,4,4
25848,0,4,1
25849,0,1,3
25850,1,0,3
25851,0,1,0
25852,0,1,0
25853,0,4,1
25854,1,0,3
25855,0,4,1
25856,1,4,4
25857,1,4,4
25858,0,1,0
25859,0,1,0
25860,1,2,0
25861,0,1,0
25862,1,2,4
25863,0,4,1
25864,1,0,4
25865,0,0,3
25866,0,1,3
25867,0,4,0
25868,0,0,3
25869,0,1,0
25870,0,0,3
25871,0,0,2
25872,1,0,4
25873,0,4,0
25874,0,3,2
25875,0,4,1
25876,0,3,4
25877,0,4,1
25878,1,4,4
25879,0,0,3
25880,0,4,1
25881,0,2,2
25882,0,0,3
25883,0,4,3
25884,1,1,4
25885,1,4,4
25886,0,3,2
25887,0,1,0
25888,0,1,0
25889,0,4,2
25890,0,4,3
25891,1,1,4
25892,0,4,1
25893,0,3,2
25894,0,4,1
25895,0,4,4
25896,0,4,0
25897,0,4,1
25898,1,4,1
25899,1,1,4
25900,0,4,1
25901,0,4,1
25902,0,4,1
25903,0,4,1
25904,0,4,1
25905,0,2,2
25906,1,4,4
25907,1,2,4
25908,1,3,4
25909,0,4,1
25910,1,0,4
25911,0,4,3
25912,0,0,3
25913,0,4,1
25914,0,4,2
25915,0,1,0
25916,1,2,4
25917,1,1,4
25918,1,1,4
25919,0,4,1
25920,0,4,1
25921,0,3,2
25922,0,3,2
25923,0,1,0
25924,0,4,1
25925,0,3,2
25926,0,4,1
25927,0,4,1
25928,0,0,3
25929,0,0,3
25930,0,4,1
25931,0,4,2
25932,1,0,4
25933,0,4,0
25934,1,4,4
25935,0,4,1
25936,0,4,1
25937,0,4,1
25938,0,1,0
25939,0,3,0
25940,1,1,4
25941,0,4,1
25942,0,3,2
25943,0,4,1
25944,1,0,4
25945,0,4,1
25946,0,0,3
25947,0,4,1
25948,0,0,1
25949,0,1,0
25950,0,0,2
25951,0,0,3
25952,0,3,2
25953,0,4,1
25954,0,4,1
25955,0,1,0
25956,0,1,0
25957,0,0,3
25958,1,2,4
25959,0,4,3
25960,0,1,0
25961,0,0,1
25962,0,4,1
25963,1,0,1
25964,0,0,3
25965,0,2,1
25966,0,0,3
25967,0,0,2
25968,1,4,4
25969,1,4,4
25970,1,0,4
25971,0,1,0
25972,0,2,2
25973,0,4,1
25974,0,1,1
25975,0,3,4
25976,0,4,1
25977,0,3,0
25978,0,4,1
25979,0,3,2
25980,0,4,1
25981,0,1,0
25982,0,4,1
25983,1,1,4
25984,0,1,2
25985,0,1,0
25986,0,2,2
25987,0,4,1
25988,1,0,4
25989,0,2,2
25990,1,0,4
25991,0,1,0
25992,0,0,3
25993,0,4,1
25994,0,1,0
25995,1,1,4
25996,0,0,3
25997,0,2,0
25998,1,4,4
25999,0,4,1
26000,0,0,3
26001,0,4,1
26002,0,4,1
26003,0,4,1
26004,0,4,3
26005,0,1,0
26006,1,1,4
26007,0,3,2
26008,0,0,3
26009,0,0,3
26010,0,1,0
26011,1,2,4
26012,0,0,1
26013,0,4,1
26014,0,4,4
26015,1,4,4
26016,0,3,2
26017,0,4,0
26018,0,4,2
26019,0,4,1
26020,1,4,4
26021,0,2,2
26022,0,1,0
26023,1,0,4
26024,0,3,2
26025,0,0,3
26026,1,3,0
26027,0,3,2
26028,0,1,0
26029,0,4,1
26030,0,3,3
26031,0,4,1
26032,0,2,1
26033,0,2,2
26034,1,1,4
26035,0,0,3
26036,1,4,4
26037,0,0,3
26038,0,1,0
26039,0,4,1
26040,0,2,2
26041,0,3,1
26042,1,0,4
26043,0,4,2
26044,1,0,0
26045,1,0,4
26046,0,4,1
26047,0,3,0
26048,0,1,1
26049,0,0,3
26050,0,2,2
26051,0,4,1
26052,0,0,3
26053,0,3,2
26054,0,2,2
26055,1,1,4
26056,1,3,4
26057,1,4,4
26058,0,1,0
26059,0,1,0
26060,0,1,0
26061,0,0,1
26062,0,4,3
26063,0,4,1
26064,0,4,1
26065,1,4,4
26066,0,4,3
26067,0,2,2
26068,0,4,1
26069,1,3,4
26070,0,3,4
26071,0,2,2
26072,0,4,1
26073,0,3,4
26074,0,0,3
26075,0,1,0
26076,0,1,0
26077,1,4,4
26078,1,0,1
26079,1,0,4
26080,0,1,3
26081,0,4,2
26082,1,4,4
26083,0,1,0
26084,0,0,2
26085,0,4,2
26086,0,1,0
26087,0,0,2
26088,0,3,2
26089,0,3,2
26090,0,4,1
26091,0,0,3
26092,0,3,2
26093,0,4,1
26094,1,0,4
26095,0,1,0
26096,0,4,1
26097,0,4,1
26098,1,4,2
26099,0,1,0
26100,0,1,0
26101,0,4,3
26102,0,0,3
26103,0,0,3
26104,1,0,1
26105,0,4,1
26106,0,4,1
26107,1,3,4
26108,0,1,0
26109,1,0,1
26110,0,1,0
26111,0,4,1
26112,0,4,1
26113,0,4,3
26114,0,4,2
26115,0,0,2
26116,0,3,2
26117,1,4,3
26118,0,3,4
26119,1,4,4
26120,0,0,3
26121,0,2,1
26122,0,4,1
26123,0,4,3
26124,0,0,3
26125,0,2,2
26126,1,4,4
26127,0,1,1
26128,0,0,3
26129,0,1,0
26130,0,1,0
26131,0,0,3
26132,0,0,1
26133,0,3,2
26134,0,4,1
26135,0,4,1
26136,1,0,2
26137,0,4,1
26138,0,0,4
26139,0,4,1
26140,0,3,2
26141,0,3,2
26142,0,2,2
26143,1,0,3
26144,0,1,0
26145,0,1,0
26146,0,4,1
26147,1,0,4
26148,0,1,0
26149,0,0,3
26150,0,4,2
26151,0,1,0
26152,0,0,0
26153,0,3,2
26154,1,1,3
26155,0,2,2
26156,0,3,2
26157,0,1,0
26158,0,0,3
26159,0,4,1
26160,0,4,1
26161,1,1,4
26162,0,0,0
26163,0,3,2
26164,1,0,1
26165,0,3,4
26166,1,0,4
26167,0,0,3
26168,0,4,1
26169,0,4,1
26170,0,4,1
26171,0,0,3
26172,0,1,0
26173,0,4,1
26174,0,1,3
26175,1,1,4
26176,0,4,1
26177,0,4,1
26178,0,4,1
26179,0,4,1
26180,0,4,1
26181,0,4,1
26182,0,4,1
26183,0,0,1
26184,0,4,1
26185,0,4,1
26186,0,4,1
26187,0,4,1
26188,0,0,3
26189,0,4,1
26190,0,1,0
26191,0,2,3
26192,0,0,0
26193,0,0,3
26194,0,0,0
26195,0,1,0
26196,0,0,3
26197,1,0,4
26198,0,0,3
26199,0,4,0
26200,0,0,3
26201,0,4,1
26202,1,1,0
26203,0,0,1
26204,0,4,1
26205,0,1,1
26206,0,1,0
26207,1,2,2
26208,0,1,0
26209,1,4,4
26210,0,3,2
26211,0,0,1
26212,0,0,3
26213,0,4,1
26214,0,4,0
26215,0,4,1
26216,0,0,3
26217,0,3,4
26218,0,0,0
26219,1,4,4
26220,0,1,0
26221,0,4,1
26222,0,0,1
26223,0,0,3
26224,1,1,4
26225,0,4,1
26226,0,4,3
26227,0,3,0
26228,0,4,1
26229,0,1,0
26230,0,2,2
26231,1,0,4
26232,1,4,4
26233,1,1,4
26234,0,4,1
26235,0,4,0
26236,0,4,1
26237,0,2,2
26238,0,4,2
26239,0,2,2
26240,0,0,0
26241,0,3,1
26242,1,4,4
26243,1,0,4
26244,0,4,2
26245,0,1,0
26246,1,0,4
26247,0,1,0
26248,1,0,2
26249,0,3,0
26250,0,3,2
26251,0,4,1
26252,0,4,1
26253,0,4,1
26254,0,4,3
26255,1,0,4
26256,1,4,4
26257,0,0,1
26258,0,4,1
26259,0,2,2
26260,0,4,1
26261,0,4,1
26262,1,1,2
26263,0,1,0
26264,0,4,1
26265,0,1,0
26266,0,2,2
26267,0,2,2
26268,0,3,2
26269,0,4,0
26270,0,4,1
26271,0,4,1
26272,1,0,4
26273,0,1,0
26274,0,3,2
26275,0,1,0
26276,0,2,2
26277,0,2,2
26278,0,1,0
26279,0,4,2
26280,1,4,4
26281,0,2,3
26282,0,3,1
26283,0,1,0
26284,0,1,0
26285,0,4,1
26286,0,2,1
26287,1,4,4
26288,0,4,1
26289,0,4,1
26290,0,0,3
26291,1,4,4
26292,1,4,4
26293,0,4,2
26294,0,3,4
26295,0,2,2
26296,0,2,2
26297,0,4,3
26298,0,4,1
26299,0,1,0
26300,0,0,2
26301,0,0,3
26302,0,4,3
26303,0,2,1
26304,0,4,1
26305,0,3,2
26306,1,3,4
26307,0,0,3
26308,0,1,0
26309,0,3,2
26310,1,3,4
26311,0,3,1
26312,1,1,4
26313,0,3,2
26314,0,1,0
26315,0,4,0
26316,0,2,1
26317,0,0,3
26318,0,4,1
26319,1,0,4
26320,0,3,4
26321,0,1,0
26322,0,4,0
26323,0,4,1
26324,0,4,0
26325,0,0,2
26326,0,1,1
26327,0,2,2
26328,0,2,2
26329,0,4,1
26330,0,0,3
26331,0,3,3
26332,0,4,3
26333,1,0,4
26334,0,4,2
26335,0,4,1
26336,0,3,2
26337,0,3,3
26338,0,1,0
26339,0,1,3
26340,0,4,4
26341,0,4,3
26342,0,4,0
26343,1,0,4
26344,0,4,1
26345,0,3,3
26346,1,0,4
26347,1,2,4
26348,0,4,1
26349,0,0,1
26350,0,2,2
26351,0,1,0
26352,0,1,0
26353,0,1,0
26354,0,1,0
26355,0,2,1
26356,0,0,3
26357,0,4,1
26358,1,3,4
26359,0,2,2
26360,1,4,4
26361,0,4,3
26362,1,4,4
26363,0,4,1
26364,0,0,3
26365,0,4,3
26366,0,1,0
26367,0,1,0
26368,0,2,2
26369,0,4,1
26370,0,0,3
26371,0,1,0
26372,1,3,4
26373,0,1,0
26374,0,0,3
26375,0,4,1
26376,0,4,1
26377,1,0,4
26378,0,1,0
26379,1,2,4
26380,0,2,1
26381,0,4,1
26382,0,4,0
26383,0,0,1
26384,0,2,2
26385,0,2,2
26386,1,2,4
26387,0,4,1
26388,0,1,2
26389,0,1,0
26390,0,0,3
26391,0,2,1
26392,0,4,0
26393,0,4,2
26394,1,1,4
26395,0,4,2
26396,0,1,0
26397,0,3,2
26398,0,0,0
26399,0,1,0
26400,0,1,0
26401,0,4,1
26402,1,4,4
26403,0,4,3
26404,0,3,3
26405,0,1,0
26406,0,3,2
26407,0,4,1
26408,0,4,0
26409,0,4,1
26410,0,2,3
26411,0,4,1
26412,0,2,0
26413,1,0,4
26414,1,0,4
26415,1,3,4
26416,0,0,1
26417,0,0,3
26418,0,1,0
26419,0,4,1
26420,0,1,0
26421,0,0,3
26422,1,4,4
26423,0,0,3
26424,0,0,3
26425,1,0,4
26426,0,4,1
26427,1,4,4
26428,1,2,4
26429,0,3,2
26430,0,0,3
26431,0,1,0
26432,0,1,0
26433,1,4,4
26434,0,4,1
26435,0,3,2
26436,1,1,4
26437,0,0,3
26438,0,4,1
26439,0,1,2
26440,0,2,0
26441,0,4,1
26442,1,0,4
26443,0,4,1
26444,0,4,1
26445,1,4,0
26446,0,4,1
26447,1,3,4
26448,0,1,0
26449,0,4,2
26450,0,0,2
26451,1,4,4
26452,0,1,0
26453,0,2,2
26454,0,4,1
26455,0,4,0
26456,0,0,2
26457,0,4,1
26458,0,4,1
26459,1,0,4
26460,0,0,1
26461,0,0,3
26462,1,1,2
26463,0,4,0
26464,0,4,2
26465,1,4,4
26466,0,0,3
26467,1,0,0
26468,0,4,1
26469,1,0,4
26470,0,0,3
26471,0,1,0
26472,0,4,3
26473,0,4,1
26474,0,4,1
26475,1,3,1
26476,0,2,2
26477,0,1,0
26478,0,4,1
26479,0,3,0
26480,0,4,1
26481,0,0,1
26482,0,1,0
26483,0,0,0
26484,0,4,1
26485,1,4,4
26486,0,4,3
26487,0,4,1
26488,0,0,3
26489,0,0,3
26490,0,1,0
26491,0,4,1
26492,0,0,2
26493,0,1,0
26494,0,4,1
26495,1,3,4
26496,0,1,0
26497,0,3,0
26498,0,0,3
26499,0,4,1
26500,0,4,3
26501,0,0,3
26502,1,4,0
26503,0,0,1
26504,1,1,4
26505,0,4,1
26506,0,1,0
26507,0,1,0
26508,0,1,0
26509,1,3,0
26510,0,1,0
26511,1,2,4
26512,1,4,4
26513,0,3,2
26514,1,4,2
26515,0,4,1
26516,0,0,3
26517,0,1,0
26518,0,1,0
26519,0,1,0
26520,1,4,4
26521,0,0,3
26522,0,0,3
26523,0,2,0
26524,1,4,4
26525,0,3,4
26526,0,1,0
26527,0,4,4
26528,0,4,3
26529,0,0,3
26530,0,4,1
26531,0,0,1
26532,0,4,1
26533,0,2,2
26534,0,1,2
26535,0,3,0
26536,0,4,1
26537,0,4,1
26538,0,3,2
26539,0,3,0
26540,1,1,4
26541,0,0,3
26542,1,4,4
26543,0,4,1
26544,0,0,3
26545,1,0,4
26546,0,4,1
26547,0,1,0
26548,0,3,2
26549,0,1,0
26550,1,0,4
26551,0,4,2
26552,0,2,3
26553,0,4,3
26554,0,0,3
26555,0,2,2
26556,0,4,0
26557,1,1,2
26558,0,3,0
26559,0,2,1
26560,0,4,3
26561,0,1,0
26562,0,4,1
26563,1,2,4
26564,1,4,0
26565,1,3,3
26566,0,1,1
26567,0,4,1
26568,1,2,4
26569,0,4,1
26570,0,1,0
26571,0,1,0
26572,0,2,2
26573,0,1,0
26574,0,0,3
26575,0,4,1
26576,0,0,3
26577,0,4,3
26578,1,1,4
26579,1,4,4
26580,1,2,3
26581,0,2,3
26582,1,2,4
26583,1,1,4
26584,0,0,0
26585,1,2,4
26586,0,3,4
26587,0,0,0
26588,0,1,0
26589,0,4,1
26590,0,1,0
26591,0,4,1
26592,0,0,3
26593,0,4,0
26594,1,4,4
26595,0,4,1
26596,0,4,0
26597,1,0,4
26598,0,1,0
26599,0,0,1
26600,1,4,4
26601,0,4,2
26602,0,4,1
26603,1,1,4
26604,0,2,2
26605,0,4,1
26606,0,2,2
26607,1,4,2
26608,0,2,2
26609,0,4,1
26610,0,3,2
26611,0,4,1
26612,0,4,1
26613,0,0,2
26614,0,3,4
26615,0,0,3
26616,0,4,1
26617,0,0,3
26618,0,4,3
26619,0,1,0
26620,0,1,0
26621,0,3,2
26622,0,1,0
26623,0,0,3
26624,0,0,3
26625,0,3,2
26626,0,4,1
26627,0,4,1
26628,0,1,0
26629,0,0,2
26630,1,2,2
26631,0,4,3
26632,0,4,3
26633,0,2,2
26634,0,0,3
26635,0,1,0
26636,0,0,3
26637,0,0,3
26638,0,0,3
26639,0,4,1
26640,0,4,1
26641,0,0,2
26642,0,4,1
26643,1,0,4
26644,1,0,1
26645,0,2,2
26646,1,0,1
26647,0,4,2
26648,0,0,2
26649,0,1,0
26650,0,1,0
26651,1,4,4
26652,0,1,0
26653,0,4,1
26654,0,1,0
26655,0,0,3
26656,0,1,2
26657,0,1,3
26658,0,0,2
26659,1,4,4
26660,0,1,0
26661,0,0,3
26662,0,4,1
26663,1,4,0
26664,0,0,3
26665,1,0,4
26666,0,1,0
26667,0,2,2
26668,0,0,0
26669,0,0,3
26670,0,1,0
26671,0,4,1
26672,1,4,2
26673,0,1,0
26674,0,4,1
26675,0,4,1
26676,1,1,0
26677,0,2,2
26678,1,0,4
26679,0,0,3
26680,0,1,0
26681,0,4,1
26682,0,3,0
26683,0,0,3
26684,1,0,2
26685,0,1,0
26686,0,4,1
26687,1,1,4
26688,0,0,2
26689,0,0,3
26690,0,1,0
26691,0,1,0
26692,0,0,0
26693,0,1,2
26694,0,0,1
26695,1,4,4
26696,0,4,0
26697,0,4,1
26698,0,4,0
26699,1,4,1
26700,1,4,4
26701,0,1,0
26702,0,4,3
26703,0,4,0
26704,0,1,0
26705,0,4,2
26706,0,1,0
26707,0,4,1
26708,0,4,1
26709,0,0,3
26710,0,4,2
26711,0,4,3
26712,0,1,0
26713,1,4,4
26714,0,0,1
26715,0,4,1
26716,0,2,2
26717,0,0,3
26718,1,0,4
26719,0,3,0
26720,0,4,1
26721,0,4,1
26722,0,4,1
26723,0,0,3
26724,0,3,1
26725,0,1,0
26726,0,3,2
26727,1,1,4
26728,0,2,2
26729,0,4,1
26730,0,4,2
26731,0,2,2
26732,0,4,1
26733,0,4,1
26734,1,3,4
26735,0,1,0
26736,0,4,3
26737,0,0,3
26738,0,4,1
26739,1,1,4
26740,0,0,3
26741,1,3,4
26742,0,4,1
26743,0,2,2
26744,0,0,0
26745,0,4,1
26746,0,4,1
26747,0,4,1
26748,0,1,0
26749,1,4,4
26750,1,2,4
26751,0,0,3
26752,0,0,3
26753,0,1,0
26754,0,4,1
26755,0,3,0
26756,0,2,2
26757,0,4,2
26758,0,0,3
26759,0,4,1
26760,0,4,1
26761,0,1,0
26762,0,4,1
26763,0,1,0
26764,1,3,4
26765,0,1,2
26766,0,2,2
26767,1,4,1
26768,0,2,1
26769,0,4,1
26770,0,0,2
26771,0,4,1
26772,0,0,3
26773,1,0,4
26774,0,1,0
26775,0,4,1
26776,0,0,1
26777,0,4,1
26778,1,1,4
26779,0,1,2
26780,0,1,0
26781,1,0,4
26782,0,2,2
26783,0,4,1
26784,0,1,0
26785,0,0,3
26786,0,3,2
26787,0,4,2
26788,0,1,0
26789,0,4,1
26790,0,4,1
26791,0,0,3
26792,0,4,3
26793,0,4,0
26794,0,3,2
26795,0,3,2
26796,0,1,0
26797,1,4,3
26798,0,1,0
26799,0,1,0
26800,0,1,0
26801,0,1,0
26802,0,4,1
26803,0,4,1
26804,0,2,2
26805,0,3,2
26806,0,0,3
26807,1,1,4
26808,0,3,0
26809,0,1,0
26810,1,1,4
26811,1,4,4
26812,0,1,0
26813,0,4,2
26814,0,4,1
26815,0,4,1
26816,0,1,1
26817,0,4,1
26818,0,0,1
26819,1,4,4
26820,0,4,1
26821,0,4,2
26822,0,0,1
26823,0,0,3
26824,0,0,3
26825,1,0,0
26826,0,4,2
26827,0,4,1
26828,0,1,1
26829,0,1,0
26830,0,0,4
26831,1,2,4
26832,0,4,2
26833,0,0,3
26834,1,0,4
26835,0,4,1
26836,0,4,1
26837,0,3,1
26838,0,4,1
26839,0,3,0
26840,0,4,1
26841,0,4,1
26842,0,3,2
26843,0,1,0
26844,0,1,3
26845,0,0,2
26846,0,4,1
26847,0,4,1
26848,1,1,4
26849,0,4,2
26850,1,4,4
26851,1,3,1
26852,1,1,4
26853,0,2,3
26854,1,1,4
26855,0,2,2
26856,0,0,1
26857,0,4,1
26858,0,4,1
26859,0,4,1
26860,0,1,0
26861,0,1,0
26862,0,0,3
26863,0,4,1
26864,0,1,0
26865,0,4,1
26866,0,4,1
26867,1,0,4
26868,0,4,1
26869,0,4,2
26870,0,2,2
26871,1,4,4
26872,0,1,0
26873,0,4,1
26874,0,4,1
26875,0,4,1
26876,0,4,1
26877,0,1,0
26878,0,4,1
26879,0,4,1
26880,0,0,3
26881,0,4,1
26882,0,0,2
26883,0,1,0
26884,0,1,0
26885,0,4,2
26886,0,1,0
26887,0,3,2
26888,0,0,3
26889,0,4,1
26890,0,1,0
26891,0,4,1
26892,0,2,0
26893,1,4,4
26894,0,4,1
26895,0,1,0
26896,0,4,1
26897,0,3,1
26898,0,2,1
26899,1,3,4
26900,0,3,2
26901,0,4,1
26902,0,0,3
26903,0,2,1
26904,0,3,2
26905,0,0,3
26906,0,4,1
26907,0,4,1
26908,0,1,0
26909,0,0,1
26910,0,0,1
26911,0,0,3
26912,0,4,1
26913,0,1,0
26914,0,4,3
26915,0,4,1
26916,0,1,0
26917,1,0,4
26918,0,4,1
26919,0,4,1
26920,0,4,1
26921,0,4,2
26922,0,3,0
26923,0,3,2
26924,1,4,4
26925,1,1,4
26926,0,3,2
26927,1,4,4
26928,0,3,2
26929,0,4,1
26930,0,4,1
26931,0,4,1
26932,0,3,1
26933,0,3,1
26934,0,4,1
26935,0,4,1
26936,0,4,0
26937,1,4,4
26938,1,3,4
26939,0,4,1
26940,0,0,2
26941,0,0,2
26942,0,4,0
26943,0,4,1
26944,0,4,1
26945,0,4,1
26946,1,4,3
26947,0,4,1
26948,0,0,3
26949,0,4,1
26950,0,1,0
26951,0,4,3
26952,0,1,0
26953,0,4,1
26954,0,1,0
26955,0,4,1
26956,0,4,1
26957,0,2,0
26958,0,1,0
26959,1,4,4
26960,0,3,0
26961,0,4,1
26962,0,0,3
26963,0,1,0
26964,1,3,4
26965,0,4,1
26966,0,3,1
26967,1,2,4
26968,0,0,3
26969,0,0,3
26970,0,0,3
26971,1,1,4
26972,0,0,3
26973,0,4,2
26974,0,1,2
26975,1,3,1
26976,0,0,3
26977,0,4,1
26978,1,0,4
26979,0,4,0
26980,0,4,1
26981,1,0,4
26982,0,3,2
26983,0,0,3
26984,0,0,3
26985,0,0,3
26986,0,3,2
26987,0,1,0
26988,0,3,2
26989,0,4,0
26990,0,4,2
26991,0,2,3
26992,0,4,1
26993,1,4,4
26994,0,0,3
26995,0,0,3
26996,0,3,4
26997,0,1,0
26998,0,1,0
26999,1,0,4
27000,1,0,4
